group,scan,side,case,parameter_value_display,distance_nm,distance_over_lambda_D,phi_profile_mV
PZC,pzc_Pd,Pd,high,1.08,1.1043528647271055,0.36312849162011174,-179.3986517745652
PZC,pzc_Pd,Pd,high,1.08,1.189303085090729,0.39106145251396646,-174.2857428563995
PZC,pzc_Pd,Pd,high,1.08,1.2742533054543523,0.4189944134078212,-169.32190914176164
PZC,pzc_Pd,Pd,high,1.08,1.3592035258179758,0.44692737430167595,-164.5025103611737
PZC,pzc_Pd,Pd,high,1.08,1.4441537461815994,0.4748603351955307,-159.82308423986075
PZC,pzc_Pd,Pd,high,1.08,1.529103966545223,0.5027932960893855,-155.27933502649543
PZC,pzc_Pd,Pd,high,1.08,1.6140541869088463,0.5307262569832402,-150.86712342360588
PZC,pzc_Pd,Pd,high,1.08,1.6990044072724697,0.5586592178770949,-146.58245767205503
PZC,pzc_Pd,Pd,high,1.08,1.7839546276360934,0.5865921787709497,-142.42148559334376
PZC,pzc_Pd,Pd,high,1.08,1.8689048479997168,0.6145251396648044,-138.38048743323594
PZC,pzc_Pd,Pd,high,1.08,1.9538550683633402,0.6424581005586592,-134.45586938113476
PZC,pzc_Pd,Pd,high,1.08,2.038805288726964,0.6703910614525139,-130.644157663823
PZC,pzc_Pd,Pd,high,1.08,2.1237555090905875,0.6983240223463687,-126.94199313117734
PZC,pzc_Pd,Pd,high,1.08,2.208705729454211,0.7262569832402235,-123.34612626649012
PZC,pzc_Pd,Pd,high,1.08,2.2936559498178344,0.7541899441340781,-119.85341256594326
PZC,pzc_Pd,Pd,high,1.08,2.378606170181458,0.7821229050279329,-116.4608082413077
PZC,pzc_Pd,Pd,high,1.08,2.4635563905450812,0.8100558659217877,-113.16536620757549
PZC,pzc_Pd,Pd,high,1.08,2.5485066109087047,0.8379888268156424,-109.9642323234031
PZC,pzc_Pd,Pd,high,1.08,2.633456831272328,0.8659217877094971,-106.85464185724614
PZC,pzc_Pd,Pd,high,1.08,2.7184070516359515,0.8938547486033519,-103.83391615615336
PZC,pzc_Pd,Pd,high,1.08,2.8033572719995754,0.9217877094972067,-100.89945949753245
PZC,pzc_Pd,Pd,high,1.08,2.888307492363199,0.9497206703910615,-98.04875610696779
PZC,pzc_Pd,Pd,high,1.08,2.9732577127268223,0.9776536312849161,-95.27936732745869
PZC,pzc_Pd,Pd,high,1.08,3.058207933090446,1.005586592178771,-92.5889289273581
PZC,pzc_Pd,Pd,high,1.08,3.1431581534540687,1.0335195530726256,-89.97514853589115
PZC,pzc_Pd,Pd,high,1.08,3.2281083738176926,1.0614525139664803,-87.43580319648075
PZC,pzc_Pd,Pd,high,1.08,3.313058594181316,1.089385474860335,-84.96873702924866
PZC,pzc_Pd,Pd,high,1.08,3.3980088145449394,1.1173184357541899,-82.57185899503013
PZC,pzc_Pd,Pd,high,1.08,3.4829590349085633,1.1452513966480447,-80.24314075406886
PZC,pzc_Pd,Pd,high,1.08,3.5679092552721867,1.1731843575418994,-77.98061461327387
PZC,pzc_Pd,Pd,high,1.08,3.65285947563581,1.2011173184357542,-75.7823715565288
PZC,pzc_Pd,Pd,high,1.08,3.7378096959994336,1.2290502793296088,-73.64655935308133
PZC,pzc_Pd,Pd,high,1.08,3.822759916363057,1.2569832402234635,-71.57138073949986
PZC,pzc_Pd,Pd,high,1.08,3.9077101367266804,1.2849162011173183,-69.55509167109106
PZC,pzc_Pd,Pd,high,1.08,3.9926603570903043,1.312849162011173,-67.59599963902541
PZC,pzc_Pd,Pd,high,1.08,4.077610577453928,1.3407821229050279,-65.69246204973082
PZC,pzc_Pd,Pd,high,1.08,4.162560797817552,1.3687150837988826,-63.84288466339161
PZC,pzc_Pd,Pd,high,1.08,4.247511018181175,1.3966480446927374,-62.045720088633864
PZC,pzc_Pd,Pd,high,1.08,4.3324612385447985,1.4245810055865922,-60.299466330698266
PZC,pzc_Pd,Pd,high,1.08,4.417411458908422,1.452513966480447,-58.60266539059516
PZC,pzc_Pd,Pd,high,1.08,4.5023616792720444,1.4804469273743015,-56.95390191291384
PZC,pzc_Pd,Pd,high,1.08,4.587311899635669,1.5083798882681563,-55.3518018801127
PZC,pzc_Pd,Pd,high,1.08,4.672262119999292,1.536312849162011,-53.795031351263184
PZC,pzc_Pd,Pd,high,1.08,4.757212340362916,1.5642458100558658,-52.28229524334479
PZC,pzc_Pd,Pd,high,1.08,4.842162560726539,1.5921787709497206,-50.81233615330968
PZC,pzc_Pd,Pd,high,1.08,4.9271127810901625,1.6201117318435754,-49.38393321923852
PZC,pzc_Pd,Pd,high,1.08,5.012063001453786,1.6480446927374302,-47.99590101900923
PZC,pzc_Pd,Pd,high,1.08,5.097013221817409,1.6759776536312847,-46.64708850498764
PZC,pzc_Pd,Pd,high,1.08,5.181963442181033,1.7039106145251395,-45.33637797333185
PZC,pzc_Pd,Pd,high,1.08,5.266913662544656,1.7318435754189943,-44.062684066577305
PZC,pzc_Pd,Pd,high,1.08,5.35186388290828,1.759776536312849,-42.82495280823918
PZC,pzc_Pd,Pd,high,1.08,5.436814103271903,1.7877094972067038,-41.62216066823223
PZC,pzc_Pd,Pd,high,1.08,5.521764323635527,1.8156424581005586,-40.45331365796948
PZC,pzc_Pd,Pd,high,1.08,5.606714543999151,1.8435754189944134,-39.317446454054824
PZC,pzc_Pd,Pd,high,1.08,5.691664764362774,1.8715083798882681,-38.21362154953679
PZC,pzc_Pd,Pd,high,1.08,5.776614984726398,1.899441340782123,-37.14092843173948
PZC,pzc_Pd,Pd,high,1.08,5.86156520509002,1.9273743016759775,-36.098482785730155
PZC,pzc_Pd,Pd,high,1.08,5.9465154254536445,1.9553072625698322,-35.08542572252611
PZC,pzc_Pd,Pd,high,1.08,6.031465645817268,1.983240223463687,-34.1009230311827
PZC,pzc_Pd,Pd,high,1.08,6.116415866180892,2.011173184357542,-33.14416445394082
PZC,pzc_Pd,Pd,high,1.08,6.201366086544515,2.0391061452513966,-32.21436298364737
PZC,pzc_Pd,Pd,high,1.08,6.286316306908137,2.067039106145251,-31.310754182695
PZC,pzc_Pd,Pd,high,1.08,6.371266527271762,2.094972067039106,-30.432595522758618
PZC,pzc_Pd,Pd,high,1.08,6.456216747635385,2.1229050279329607,-29.579165744634288
PZC,pzc_Pd,Pd,high,1.08,6.541166967999009,2.1508379888268156,-28.74976423751527
PZC,pzc_Pd,Pd,high,1.08,6.626117188362632,2.17877094972067,-27.94371043706509
PZC,pzc_Pd,Pd,high,1.08,6.711067408726256,2.206703910614525,-27.16034324167231
PZC,pzc_Pd,Pd,high,1.08,6.796017629089879,2.2346368715083798,-26.399020446296
PZC,pzc_Pd,Pd,high,1.08,6.880967849453502,2.2625698324022343,-25.659118193332613
PZC,pzc_Pd,Pd,high,1.08,6.965918069817127,2.2905027932960893,-24.940030439955994
PZC,pzc_Pd,Pd,high,1.08,7.05086829018075,2.318435754189944,-24.24116844140395
PZC,pzc_Pd,Pd,high,1.08,7.135818510544373,2.346368715083799,-23.56196024970172
PZC,pzc_Pd,Pd,high,1.08,7.220768730907997,2.3743016759776534,-22.90185022733395
PZC,pzc_Pd,Pd,high,1.08,7.30571895127162,2.4022346368715084,-22.26029857539149
PZC,pzc_Pd,Pd,high,1.08,7.390669171635244,2.430167597765363,-21.636780875738733
PZC,pzc_Pd,Pd,high,1.08,7.475619391998867,2.4581005586592175,-21.030787646760917
PZC,pzc_Pd,Pd,high,1.08,7.5605696123624915,2.4860335195530725,-20.441823912268216
PZC,pzc_Pd,Pd,high,1.08,7.645519832726114,2.513966480446927,-19.869408783146817
PZC,pzc_Pd,Pd,high,1.08,7.730470053089738,2.541899441340782,-19.31307505136136
PZC,pzc_Pd,Pd,high,1.08,7.815420273453361,2.5698324022346366,-18.77236879592767
PZC,pzc_Pd,Pd,high,1.08,7.900370493816986,2.5977653631284916,-18.246849000486094
PZC,pzc_Pd,Pd,high,1.08,7.985320714180609,2.625698324022346,-17.736087182119704
PZC,pzc_Pd,Pd,high,1.08,8.070270934544233,2.653631284916201,-17.239667031072347
PZC,pzc_Pd,Pd,high,1.08,8.155221154907856,2.6815642458100557,-16.757184061033747
PZC,pzc_Pd,Pd,high,1.08,8.240171375271478,2.7094972067039103,-16.288245269669538
PZC,pzc_Pd,Pd,high,1.08,8.325121595635103,2.7374301675977653,-15.832468809084828
PZC,pzc_Pd,Pd,high,1.08,8.410071815998725,2.76536312849162,-15.389483665919935
PZC,pzc_Pd,Pd,high,1.08,8.49502203636235,2.793296089385475,-14.95892935078704
PZC,pzc_Pd,Pd,high,1.08,8.579972256725974,2.8212290502793294,-14.540455596765527
PZC,pzc_Pd,Pd,high,1.08,8.664922477089597,2.8491620111731844,-14.133722066683191
PZC,pzc_Pd,Pd,high,1.08,8.74987269745322,2.877094972067039,-13.738398068919148
PZC,pzc_Pd,Pd,high,1.08,8.834822917816844,2.905027932960894,-13.35416228147281
PZC,pzc_Pd,Pd,high,1.08,8.919773138180467,2.9329608938547485,-12.980702484051145
PZC,pzc_Pd,Pd,high,1.08,9.004723358544089,2.960893854748603,-12.617715297934703
PZC,pzc_Pd,Pd,high,1.08,9.089673578907714,2.988826815642458,-12.264905933389969
PZC,pzc_Pd,Pd,high,1.08,9.174623799271338,3.0167597765363126,-11.92198794440367
PZC,pzc_Pd,Pd,high,1.08,9.259574019634961,3.0446927374301676,-11.588682990520565
PZC,pzc_Pd,Pd,high,1.08,9.344524239998584,3.072625698324022,-11.264720605574325
PZC,pzc_Pd,Pd,high,1.08,9.429474460362208,3.100558659217877,-10.949837973106703
PZC,pzc_Pd,Pd,high,1.08,9.514424680725831,3.1284916201117317,-10.643779708277046
PZC,pzc_Pd,Pd,high,1.08,9.599374901089455,3.156424581005586,-10.346297646070191
PZC,pzc_Pd,Pd,high,1.08,9.684325121453078,3.184357541899441,-10.057150635616727
PZC,pzc_Pd,Pd,high,1.08,9.769275341816702,3.2122905027932958,-9.776104340445325
PZC,pzc_Pd,Pd,high,1.08,9.854225562180325,3.2402234636871508,-9.50293104449231
PZC,pzc_Pd,Pd,high,1.08,9.939175782543948,3.2681564245810053,-9.23740946369925
PZC,pzc_Pd,Pd,high,1.08,10.024126002907572,3.2960893854748603,-8.9793245630341
PZC,pzc_Pd,Pd,high,1.08,10.109076223271195,3.324022346368715,-8.728467378776893
PZC,pzc_Pd,Pd,high,1.08,10.194026443634819,3.3519553072625694,-8.484634845915458
PZC,pzc_Pd,Pd,high,1.08,10.278976663998442,3.3798882681564244,-8.247629630501526
PZC,pzc_Pd,Pd,high,1.08,10.363926884362066,3.407821229050279,-8.017259966822131
PZC,pzc_Pd,Pd,high,1.08,10.448877104725689,3.435754189944134,-7.793339499245342
PZC,pzc_Pd,Pd,high,1.08,10.533827325089312,3.4636871508379885,-7.57568712860404
PZC,pzc_Pd,Pd,high,1.08,10.618777545452938,3.4916201117318435,-7.364126862985177
PZC,pzc_Pd,Pd,high,1.08,10.70372776581656,3.519553072625698,-7.158487672796143
PZC,pzc_Pd,Pd,high,1.08,10.788677986180184,3.547486033519553,-6.958603349983539
PZC,pzc_Pd,Pd,high,1.08,10.873628206543806,3.5754189944134076,-6.764312371283808
PZC,pzc_Pd,Pd,high,1.08,10.95857842690743,3.603351955307262,-6.575457765388084
PZC,pzc_Pd,Pd,high,1.08,11.043528647271055,3.631284916201117,-6.39188698390789
PZC,pzc_Pd,Pd,high,1.08,11.128478867634676,3.6592178770949717,-6.213451776031104
PZC,pzc_Pd,Pd,high,1.08,11.213429087998302,3.6871508379888267,-6.040008066761224
PZC,pzc_Pd,Pd,high,1.08,11.298379308361923,3.7150837988826813,-5.871415838636101
PZC,pzc_Pd,Pd,high,1.08,11.383329528725548,3.7430167597765363,-5.707539016825233
PZC,pzc_Pd,Pd,high,1.08,11.468279749089172,3.770949720670391,-5.548245357507934
PZC,pzc_Pd,Pd,high,1.08,11.553229969452795,3.798882681564246,-5.393406339437367
PZC,pzc_Pd,Pd,high,1.08,11.638180189816419,3.8268156424581004,-5.242897058598436
PZC,pzc_Pd,Pd,high,1.08,11.72313041018004,3.854748603351955,-5.096596125870057
PZC,pzc_Pd,Pd,high,1.08,11.808080630543666,3.88268156424581,-4.954385567605169
PZC,pzc_Pd,Pd,high,1.08,11.893030850907289,3.9106145251396645,-4.816150729044189
PZC,pzc_Pd,Pd,high,1.08,11.977981071270912,3.9385474860335195,-4.681780180480275
PZC,pzc_Pd,Pd,high,1.08,12.062931291634536,3.966480446927374,-4.551165626097078
PZC,pzc_Pd,Pd,high,1.08,12.14788151199816,3.994413407821229,-4.4242018154019505
PZC,pzc_Pd,Pd,high,1.08,12.232831732361785,4.022346368715084,-4.300786457179974
PZC,pzc_Pd,Pd,high,1.08,12.317781952725404,4.050279329608938,-4.180820135896224
PZC,pzc_Pd,Pd,high,1.08,12.40273217308903,4.078212290502793,-4.064206230475812
PZC,pzc_Pd,Pd,high,1.08,12.487682393452655,4.106145251396648,-3.950850835393553
PZC,pzc_Pd,Pd,high,1.08,12.572632613816275,4.134078212290502,-3.8406626840066393
PZC,pzc_Pd,Pd,high,1.08,12.6575828341799,4.162011173184357,-3.7335530740661165
PZC,pzc_Pd,Pd,high,1.08,12.742533054543523,4.189944134078212,-3.629435795344586
PZC,pzc_Pd,Pd,high,1.08,12.827483274907149,4.217877094972067,-3.528227059319352
PZC,pzc_Pd,Pd,high,1.08,12.91243349527077,4.245810055865921,-3.4298454308521342
PZC,pzc_Pd,Pd,high,1.08,12.997383715634394,4.273743016759776,-3.334211761808151
PZC,pzc_Pd,Pd,high,1.08,13.082333935998019,4.301675977653631,-3.2412491265589414
PZC,pzc_Pd,Pd,high,1.08,13.16728415636164,4.329608938547485,-3.150882759315018
PZC,pzc_Pd,Pd,high,1.08,13.252234376725264,4.35754189944134,-3.0630399932359933
PZC,pzc_Pd,Pd,high,1.08,13.337184597088887,4.385474860335195,-2.9776502012672887
PZC,pzc_Pd,Pd,high,1.08,13.422134817452513,4.41340782122905,-2.894644738654052
PZC,pzc_Pd,Pd,high,1.08,13.507085037816136,4.4413407821229045,-2.8139568870843537
PZC,pzc_Pd,Pd,high,1.08,13.592035258179758,4.4692737430167595,-2.735521800415067
PZC,pzc_Pd,Pd,high,1.08,13.676985478543383,4.4972067039106145,-2.6592764519352423
PZC,pzc_Pd,Pd,high,1.08,13.761935698907005,4.525139664804469,-2.5851595831230822
PZC,pzc_Pd,Pd,high,1.08,13.84688591927063,4.553072625698324,-2.513111653853814
PZC,pzc_Pd,Pd,high,1.08,13.931836139634253,4.581005586592179,-2.4430747940171615
PZC,pzc_Pd,Pd,high,1.08,14.016786359997877,4.608938547486034,-2.3749927565040996
PZC,pzc_Pd,Pd,high,1.08,14.1017365803615,4.636871508379888,-2.3088108715239235
PZC,pzc_Pd,Pd,high,1.08,14.186686800725123,4.664804469273743,-2.244476002213648
PZC,pzc_Pd,Pd,high,1.08,14.271637021088747,4.692737430167598,-2.181936501502977
PZC,pzc_Pd,Pd,high,1.08,14.35658724145237,4.720670391061452,-2.12114217019901
PZC,pzc_Pd,Pd,high,1.08,14.441537461815994,4.748603351955307,-2.0620442162559702
PZC,pzc_Pd,Pd,high,1.08,14.526487682179619,4.776536312849162,-2.0045952151962503
PZC,pzc_Pd,Pd,high,1.08,14.61143790254324,4.804469273743017,-1.9487490716499516
PZC,pzc_Pd,Pd,high,1.08,14.696388122906864,4.832402234636871,-1.8944609819811278
PZC,pzc_Pd,Pd,high,1.08,14.781338343270487,4.860335195530726,-1.8416873979698256
PZC,pzc_Pd,Pd,high,1.08,14.866288563634113,4.888268156424581,-1.790385991519873
PZC,pzc_Pd,Pd,high,1.08,14.951238783997734,4.916201117318435,-1.7405156203632852
PZC,pzc_Pd,Pd,high,1.08,15.036189004361356,4.94413407821229,-1.692036294732931
PZC,pzc_Pd,Pd,high,1.08,15.121139224724983,4.972067039106145,-1.6449091449759983
PZC,pzc_Pd,Pd,high,1.08,15.206089445088605,5.0,-1.5990963900814867
