condition_order,condition_key,display_label,edl_condition,E_V,I_Au_A,I_Pd_A,I_Au_1e_minus_3_uA,I_Pd_1e_minus_3_uA,net_current_A
3,physical_mixture_c10,Physical mixture (C = 10 nm),with EDL,0.533,5.795590337252568e-13,-3.587559446641699e-11,0.0005795590337252567,-0.035875594466416985,-3.529603543269173e-11
3,physical_mixture_c10,Physical mixture (C = 10 nm),with EDL,0.53325,5.841840452250087e-13,-3.5589154732836405e-11,0.0005841840452250087,-0.03558915473283641,-3.50049706876114e-11
3,physical_mixture_c10,Physical mixture (C = 10 nm),with EDL,0.5335000000000001,5.888459717963878e-13,-3.5305002177536213e-11,0.0005888459717963878,-0.03530500217753621,-3.471615620573983e-11
3,physical_mixture_c10,Physical mixture (C = 10 nm),with EDL,0.5337500000000001,5.935451081324052e-13,-3.502311853639077e-11,0.0005935451081324052,-0.03502311853639077,-3.442957342825837e-11
3,physical_mixture_c10,Physical mixture (C = 10 nm),with EDL,0.534,5.982817512790217e-13,-3.47434856911318e-11,0.0005982817512790217,-0.034743485691131795,-3.4145203939852774e-11
3,physical_mixture_c10,Physical mixture (C = 10 nm),with EDL,0.53425,6.030562006539198e-13,-3.4466085668184e-11,0.0006030562006539197,-0.034466085668184,-3.386302946753008e-11
3,physical_mixture_c10,Physical mixture (C = 10 nm),with EDL,0.5345,6.078687580654527e-13,-3.4190900637509297e-11,0.0006078687580654528,-0.0341909006375093,-3.358303187944384e-11
3,physical_mixture_c10,Physical mixture (C = 10 nm),with EDL,0.5347500000000001,6.127197277317343e-13,-3.391791291146029e-11,0.0006127197277317343,-0.03391791291146029,-3.330519318372855e-11
3,physical_mixture_c10,Physical mixture (C = 10 nm),with EDL,0.535,6.176094162998816e-13,-3.3647104943643504e-11,0.0006176094162998816,-0.0336471049436435,-3.302949552734362e-11
3,physical_mixture_c10,Physical mixture (C = 10 nm),with EDL,0.53525,6.225381328654139e-13,-3.337845932779062e-11,0.0006225381328654139,-0.03337845932779062,-3.2755921194925204e-11
3,physical_mixture_c10,Physical mixture (C = 10 nm),with EDL,0.5355000000000001,6.27506188991806e-13,-3.311195879663978e-11,0.000627506188991806,-0.03311195879663978,-3.2484452607647975e-11
3,physical_mixture_c10,Physical mixture (C = 10 nm),with EDL,0.5357500000000001,6.325138987301897e-13,-3.2847586220825517e-11,0.0006325138987301898,-0.032847586220825516,-3.221507232209533e-11
3,physical_mixture_c10,Physical mixture (C = 10 nm),with EDL,0.536,6.375615786392288e-13,-3.258532460777697e-11,0.0006375615786392288,-0.032585324607776966,-3.194776302913774e-11
3,physical_mixture_c10,Physical mixture (C = 10 nm),with EDL,0.53625,6.426495478051441e-13,-3.232515710062566e-11,0.0006426495478051441,-0.03232515710062566,-3.1682507552820514e-11
3,physical_mixture_c10,Physical mixture (C = 10 nm),with EDL,0.5365,6.477781278618892e-13,-3.206706697712168e-11,0.0006477781278618893,-0.03206706697712168,-3.141928884925979e-11
3,physical_mixture_c10,Physical mixture (C = 10 nm),with EDL,0.5367500000000001,6.529476430115039e-13,-3.181103764855844e-11,0.0006529476430115039,-0.031811037648558436,-3.115809000554693e-11
3,physical_mixture_c10,Physical mixture (C = 10 nm),with EDL,0.537,6.581584200446139e-13,-3.1557052658706556e-11,0.0006581584200446138,-0.03155705265870656,-3.089889423866194e-11
3,physical_mixture_c10,Physical mixture (C = 10 nm),with EDL,0.53725,6.634107883611192e-13,-3.130509568275507e-11,0.0006634107883611192,-0.03130509568275507,-3.064168489439395e-11
3,physical_mixture_c10,Physical mixture (C = 10 nm),with EDL,0.5375000000000001,6.687050799910159e-13,-3.1055150526262315e-11,0.0006687050799910159,-0.031055150526262315,-3.03864454462713e-11
3,physical_mixture_c10,Physical mixture (C = 10 nm),with EDL,0.5377500000000001,6.740416296154014e-13,-3.0807201124115014e-11,0.0006740416296154014,-0.030807201124115013,-3.013315949449961e-11
3,physical_mixture_c10,Physical mixture (C = 10 nm),with EDL,0.538,6.794207745876534e-13,-3.0561231539494694e-11,0.0006794207745876534,-0.030561231539494693,-2.988181076490704e-11
3,physical_mixture_c10,Physical mixture (C = 10 nm),with EDL,0.53825,6.848428549547706e-13,-3.0317225962853535e-11,0.0006848428549547707,-0.030317225962853536,-2.963238310789876e-11
3,physical_mixture_c10,Physical mixture (C = 10 nm),with EDL,0.5385,6.903082134788739e-13,-3.007516871089778e-11,0.000690308213478874,-0.03007516871089778,-2.938486049741891e-11
3,physical_mixture_c10,Physical mixture (C = 10 nm),with EDL,0.5387500000000001,6.958171956588994e-13,-2.983504422557941e-11,0.0006958171956588994,-0.02983504422557941,-2.913922702992051e-11
3,physical_mixture_c10,Physical mixture (C = 10 nm),with EDL,0.539,7.013701497524412e-13,-2.959683707309608e-11,0.0007013701497524412,-0.02959683707309608,-2.8895466923343637e-11
3,physical_mixture_c10,Physical mixture (C = 10 nm),with EDL,0.53925,7.06967426797804e-13,-2.936053194289838e-11,0.000706967426797804,-0.029360531942898376,-2.8653564516100575e-11
3,physical_mixture_c10,Physical mixture (C = 10 nm),with EDL,0.5395000000000001,7.126093806361897e-13,-2.912611364670572e-11,0.0007126093806361897,-0.02912611364670572,-2.8413504266069528e-11
3,physical_mixture_c10,Physical mixture (C = 10 nm),with EDL,0.5397500000000001,7.182963679340847e-13,-2.8893567117530136e-11,0.0007182963679340847,-0.028893567117530137,-2.817527074959605e-11
3,physical_mixture_c10,Physical mixture (C = 10 nm),with EDL,0.54,7.240287482058307e-13,-2.8662877408707092e-11,0.0007240287482058307,-0.028662877408707092,-2.793884866050126e-11
3,physical_mixture_c10,Physical mixture (C = 10 nm),with EDL,0.54025,7.298068838363625e-13,-2.8434029692934632e-11,0.0007298068838363624,-0.028434029692934633,-2.770422280909827e-11
3,physical_mixture_c10,Physical mixture (C = 10 nm),with EDL,0.5405,7.356311401041343e-13,-2.8207009261320296e-11,0.0007356311401041343,-0.028207009261320297,-2.7471378121216162e-11
3,physical_mixture_c10,Physical mixture (C = 10 nm),with EDL,0.5407500000000001,7.415018852042253e-13,-2.7981801522435248e-11,0.0007415018852042253,-0.02798180152243525,-2.724029963723102e-11
3,physical_mixture_c10,Physical mixture (C = 10 nm),with EDL,0.541,7.474194902716274e-13,-2.7758392001376498e-11,0.0007474194902716275,-0.0277583920013765,-2.7010972511104872e-11
3,physical_mixture_c10,Physical mixture (C = 10 nm),with EDL,0.54125,7.533843294047334e-13,-2.7536766338835716e-11,0.0007533843294047334,-0.027536766338835717,-2.6783382009430984e-11
3,physical_mixture_c10,Physical mixture (C = 10 nm),with EDL,0.5415000000000001,7.593967796890047e-13,-2.7316910290176344e-11,0.0007593967796890047,-0.027316910290176345,-2.655751351048734e-11
3,physical_mixture_c10,Physical mixture (C = 10 nm),with EDL,0.5417500000000001,7.654572212208064e-13,-2.7098809724517982e-11,0.0007654572212208064,-0.027098809724517982,-2.6333352503297175e-11
3,physical_mixture_c10,Physical mixture (C = 10 nm),with EDL,0.542,7.715660371314746e-13,-2.6882450623827533e-11,0.0007715660371314747,-0.026882450623827533,-2.6110884586696058e-11
3,physical_mixture_c10,Physical mixture (C = 10 nm),with EDL,0.54225,7.77723613611542e-13,-2.6667819082018045e-11,0.000777723613611542,-0.026667819082018044,-2.5890095468406503e-11
3,physical_mixture_c10,Physical mixture (C = 10 nm),with EDL,0.5425,7.839303399351774e-13,-2.6454901304054754e-11,0.0007839303399351774,-0.026454901304054753,-2.5670970964119576e-11
3,physical_mixture_c10,Physical mixture (C = 10 nm),with EDL,0.5427500000000001,7.901866084848031e-13,-2.6243683605067998e-11,0.000790186608484803,-0.026243683605068,-2.5453496996583194e-11
3,physical_mixture_c10,Physical mixture (C = 10 nm),with EDL,0.543,7.964928147759162e-13,-2.6034152409473818e-11,0.0007964928147759162,-0.026034152409473817,-2.5237659594697903e-11
3,physical_mixture_c10,Physical mixture (C = 10 nm),with EDL,0.54325,8.028493574821203e-13,-2.5826294250100552e-11,0.0008028493574821203,-0.02582629425010055,-2.502344489261843e-11
3,physical_mixture_c10,Physical mixture (C = 10 nm),with EDL,0.5435000000000001,8.092566384603472e-13,-2.5620095767323285e-11,0.0008092566384603472,-0.025620095767323284,-2.4810839128862938e-11
3,physical_mixture_c10,Physical mixture (C = 10 nm),with EDL,0.5437500000000001,8.157150627762601e-13,-2.5415543708205264e-11,0.0008157150627762602,-0.025415543708205264,-2.4599828645429004e-11
3,physical_mixture_c10,Physical mixture (C = 10 nm),with EDL,0.544,8.222250387299011e-13,-2.5212624925645235e-11,0.0008222250387299011,-0.025212624925645234,-2.4390399886915335e-11
3,physical_mixture_c10,Physical mixture (C = 10 nm),with EDL,0.54425,8.28786977881508e-13,-2.5011326377532588e-11,0.0008287869778815081,-0.02501132637753259,-2.418253939965108e-11
3,physical_mixture_c10,Physical mixture (C = 10 nm),with EDL,0.5445,8.354012950775629e-13,-2.4811635125908754e-11,0.0008354012950775629,-0.024811635125908754,-2.397623383083119e-11
3,physical_mixture_c10,Physical mixture (C = 10 nm),with EDL,0.5447500000000001,8.420684084770242e-13,-2.461353833613534e-11,0.0008420684084770242,-0.02461353833613534,-2.3771469927658316e-11
3,physical_mixture_c10,Physical mixture (C = 10 nm),with EDL,0.545,8.487887395777812e-13,-2.4417023276069286e-11,0.0008487887395777812,-0.024417023276069285,-2.3568234536491503e-11
3,physical_mixture_c10,Physical mixture (C = 10 nm),with EDL,0.54525,8.555627132433303e-13,-2.422207731524388e-11,0.0008555627132433303,-0.02422207731524388,-2.336651460200055e-11
3,physical_mixture_c10,Physical mixture (C = 10 nm),with EDL,0.5455,8.623907577296458e-13,-2.402868792405686e-11,0.0008623907577296458,-0.02402868792405686,-2.3166297166327213e-11
3,physical_mixture_c10,Physical mixture (C = 10 nm),with EDL,0.54575,8.692733047122771e-13,-2.3836842672964996e-11,0.0008692733047122771,-0.023836842672964997,-2.296756936825272e-11
3,physical_mixture_c10,Physical mixture (C = 10 nm),with EDL,0.546,8.762107893136535e-13,-2.3646529231684856e-11,0.0008762107893136535,-0.023646529231684855,-2.27703184423712e-11
3,physical_mixture_c10,Physical mixture (C = 10 nm),with EDL,0.54625,8.832036501306083e-13,-2.345773536840032e-11,0.0008832036501306083,-0.02345773536840032,-2.2574531718269713e-11
3,physical_mixture_c10,Physical mixture (C = 10 nm),with EDL,0.5465,8.90252329262137e-13,-2.3270448948975773e-11,0.000890252329262137,-0.023270448948975772,-2.2380196619713635e-11
3,physical_mixture_c10,Physical mixture (C = 10 nm),with EDL,0.5467500000000001,8.973572723373688e-13,-2.3084657936176198e-11,0.0008973572723373688,-0.023084657936176197,-2.218730066383883e-11
3,physical_mixture_c10,Physical mixture (C = 10 nm),with EDL,0.547,9.045189285437373e-13,-2.2900350388893512e-11,0.0009045189285437373,-0.02290035038889351,-2.1995831460349775e-11
3,physical_mixture_c10,Physical mixture (C = 10 nm),with EDL,0.54725,9.11737750655422e-13,-2.271751446137852e-11,0.000911737750655422,-0.02271751446137852,-2.18057767107231e-11
3,physical_mixture_c10,Physical mixture (C = 10 nm),with EDL,0.5475,9.190141950619797e-13,-2.253613840247948e-11,0.0009190141950619797,-0.02253613840247948,-2.1617124207417503e-11
3,physical_mixture_c10,Physical mixture (C = 10 nm),with EDL,0.54775,9.263487217972292e-13,-2.2356210554886617e-11,0.0009263487217972292,-0.022356210554886617,-2.1429861833089388e-11
3,physical_mixture_c10,Physical mixture (C = 10 nm),with EDL,0.548,9.337417945683442e-13,-2.2177719354382614e-11,0.0009337417945683443,-0.022177719354382616,-2.124397755981427e-11
3,physical_mixture_c10,Physical mixture (C = 10 nm),with EDL,0.54825,9.411938807851885e-13,-2.2000653329099433e-11,0.0009411938807851885,-0.022000653329099434,-2.1059459448314244e-11
3,physical_mixture_c10,Physical mixture (C = 10 nm),with EDL,0.5485,9.48705451589898e-13,-2.1825001098780316e-11,0.000948705451589898,-0.021825001098780317,-2.087629564719042e-11
3,physical_mixture_c10,Physical mixture (C = 10 nm),with EDL,0.5487500000000001,9.56276981886691e-13,-2.1650751374048344e-11,0.0009562769818866911,-0.021650751374048344,-2.0694474392161652e-11
3,physical_mixture_c10,Physical mixture (C = 10 nm),with EDL,0.549,9.639089503718893e-13,-2.1477892955680963e-11,0.0009639089503718892,-0.021477892955680963,-2.0513984005309073e-11
3,physical_mixture_c10,Physical mixture (C = 10 nm),with EDL,0.54925,9.7160183956423e-13,-2.1306414733889402e-11,0.0009716018395642301,-0.021306414733889403,-2.033481289432517e-11
3,physical_mixture_c10,Physical mixture (C = 10 nm),with EDL,0.5495,9.793561358353771e-13,-2.1136305687604887e-11,0.000979356135835377,-0.021136305687604887,-2.015694955176951e-11
3,physical_mixture_c10,Physical mixture (C = 10 nm),with EDL,0.54975,9.871723294407052e-13,-2.096755488376981e-11,0.0009871723294407053,-0.02096755488376981,-1.9980382554329103e-11
3,physical_mixture_c10,Physical mixture (C = 10 nm),with EDL,0.55,9.950509145503037e-13,-2.0800151476634967e-11,0.0009950509145503037,-0.020800151476634967,-1.9805100562084664e-11
3,physical_mixture_c10,Physical mixture (C = 10 nm),with EDL,0.55025,1.0029923892802412e-12,-2.0634084707062484e-11,0.0010029923892802411,-0.020634084707062485,-1.9631092317782242e-11
3,physical_mixture_c10,Physical mixture (C = 10 nm),with EDL,0.5505,1.0109972557240925e-12,-2.0469343901833715e-11,0.0010109972557240925,-0.020469343901833716,-1.945834664610962e-11
3,physical_mixture_c10,Physical mixture (C = 10 nm),with EDL,0.5507500000000001,1.0190660199846954e-12,-2.0305918472963245e-11,0.0010190660199846954,-0.020305918472963244,-1.928685245297855e-11
3,physical_mixture_c10,Physical mixture (C = 10 nm),with EDL,0.551,1.027199192206172e-12,-2.014379791701838e-11,0.0010271991922061721,-0.02014379791701838,-1.911659872481221e-11
3,physical_mixture_c10,Physical mixture (C = 10 nm),with EDL,0.55125,1.0353972866062048e-12,-1.9982971814443548e-11,0.0010353972866062047,-0.019982971814443546,-1.8947574527837344e-11
3,physical_mixture_c10,Physical mixture (C = 10 nm),with EDL,0.5515,1.0436608215085699e-12,-1.9823429828890696e-11,0.0010436608215085698,-0.019823429828890696,-1.8779769007382126e-11
3,physical_mixture_c10,Physical mixture (C = 10 nm),with EDL,0.55175,1.0519903193759265e-12,-1.9665161706554628e-11,0.0010519903193759266,-0.019665161706554628,-1.86131713871787e-11
3,physical_mixture_c10,Physical mixture (C = 10 nm),with EDL,0.552,1.0603863068428892e-12,-1.95081572755138e-11,0.0010603863068428892,-0.0195081572755138,-1.8447770968670913e-11
3,physical_mixture_c10,Physical mixture (C = 10 nm),with EDL,0.55225,1.0688493147493148e-12,-1.9352406445076567e-11,0.0010688493147493147,-0.01935240644507657,-1.828355713032725e-11
3,physical_mixture_c10,Physical mixture (C = 10 nm),with EDL,0.5525,1.0773798781739192e-12,-1.9197899205132208e-11,0.0010773798781739193,-0.019197899205132207,-1.8120519326958288e-11
3,physical_mixture_c10,Physical mixture (C = 10 nm),with EDL,0.5527500000000001,1.0859785364681198e-12,-1.90446256255074e-11,0.0010859785364681197,-0.019044625625507402,-1.795864708903928e-11
3,physical_mixture_c10,Physical mixture (C = 10 nm),with EDL,0.553,1.0946458332901436e-12,-1.889257585532817e-11,0.0010946458332901437,-0.018892575855328168,-1.7797930022038024e-11
3,physical_mixture_c10,Physical mixture (C = 10 nm),with EDL,0.55325,1.1033823166394602e-12,-1.874174012238607e-11,0.0011033823166394603,-0.01874174012238607,-1.763835780574661e-11
3,physical_mixture_c10,Physical mixture (C = 10 nm),with EDL,0.5535,1.1121885388914172e-12,-1.8592108732510304e-11,0.0011121885388914172,-0.018592108732510305,-1.7479920193618886e-11
3,physical_mixture_c10,Physical mixture (C = 10 nm),with EDL,0.55375,1.1210650568322028e-12,-1.8443672068944367e-11,0.0011210650568322029,-0.018443672068944365,-1.7322607012112164e-11
3,physical_mixture_c10,Physical mixture (C = 10 nm),with EDL,0.554,1.1300124316940897e-12,-1.829642059172774e-11,0.0011300124316940897,-0.01829642059172774,-1.7166408160033652e-11
3,physical_mixture_c10,Physical mixture (C = 10 nm),with EDL,0.55425,1.1390312291909043e-12,-1.81503448370829e-11,0.0011390312291909043,-0.0181503448370829,-1.7011313607891995e-11
3,physical_mixture_c10,Physical mixture (C = 10 nm),with EDL,0.5545,1.1481220195538593e-12,-1.8005435416806406e-11,0.0011481220195538593,-0.018005435416806406,-1.6857313397252546e-11
3,physical_mixture_c10,Physical mixture (C = 10 nm),with EDL,0.5547500000000001,1.1572853775676138e-12,-1.786168301766569e-11,0.0011572853775676138,-0.017861683017665688,-1.6704397640098075e-11
3,physical_mixture_c10,Physical mixture (C = 10 nm),with EDL,0.555,1.1665218826066298e-12,-1.7719078400800335e-11,0.0011665218826066297,-0.017719078400800337,-1.6552556518193705e-11
3,physical_mixture_c10,Physical mixture (C = 10 nm),with EDL,0.55525,1.1758321186718614e-12,-1.7577612401127897e-11,0.0011758321186718613,-0.017577612401127898,-1.6401780282456035e-11
3,physical_mixture_c10,Physical mixture (C = 10 nm),with EDL,0.5555,1.185216674427671e-12,-1.7437275926754848e-11,0.001185216674427671,-0.01743727592675485,-1.6252059252327176e-11
3,physical_mixture_c10,Physical mixture (C = 10 nm),with EDL,0.55575,1.1946761432390927e-12,-1.7298059958392116e-11,0.0011946761432390927,-0.017298059958392117,-1.6103383815153024e-11
3,physical_mixture_c10,Physical mixture (C = 10 nm),with EDL,0.556,1.2042111232093715e-12,-1.7159955548775095e-11,0.0012042111232093715,-0.017159955548775096,-1.5955744425565724e-11
3,physical_mixture_c10,Physical mixture (C = 10 nm),with EDL,0.55625,1.2138222172177992e-12,-1.70229538220887e-11,0.0012138222172177991,-0.0170229538220887,-1.5809131604870903e-11
3,physical_mixture_c10,Physical mixture (C = 10 nm),with EDL,0.5565,1.2235100329578742e-12,-1.6887045973396427e-11,0.0012235100329578742,-0.016887045973396426,-1.5663535940438553e-11
3,physical_mixture_c10,Physical mixture (C = 10 nm),with EDL,0.5567500000000001,1.2332751829757401e-12,-1.6752223268074506e-11,0.00123327518297574,-0.016752223268074507,-1.5518948085098767e-11
3,physical_mixture_c10,Physical mixture (C = 10 nm),with EDL,0.557,1.2431182847089336e-12,-1.6618477041250495e-11,0.0012431182847089336,-0.016618477041250496,-1.537535875654156e-11
